2017-03-16 09:50, 204797796, A
2017-03-16 09:08, 203089818, A
2017-03-16 08:32, 204739272, A
2017-03-16 10:02, 205019821, A
2017-03-16 08:21, 205002629, A
2017-03-16 08:29, 204986435, A
2017-03-16 10:02, 205015908, A
2017-03-16 09:41, 203339088, A
2017-03-16 08:49, 203941847, A
2017-03-16 08:49, 201636885, A
2017-03-16 10:03, 205175429, A
2017-03-16 10:02, 204955851, A
2017-03-16 10:06, 230218225, A
2017-03-16 10:03, 205020720, A
2017-03-16 10:22, 200237106, A
2017-03-16 10:23, 200115480, A
2017-03-16 10:28, 230236602, A
2017-03-16 10:33, 204472409, A
2017-03-16 10:26, 203447468, D
2017-03-16 10:54, 201125718, A
2017-03-16 10:33, 200473291, D
2017-03-16 10:36, 200091129, A
2017-03-16 11:20, 290381878, A
2017-03-16 11:20, 204780802, A
2017-03-16 11:26, 201117076, A
2017-03-16 11:27, 201319911, A
2017-03-16 10:43, 200021452, D
2017-03-16 11:31, 203838228, A
2017-03-16 10:37, 201526000, D
2017-03-16 11:38, 290728366, A
2017-03-16 11:41, 201712551, A
2017-03-16 11:52, 204436172, A
2017-03-16 11:40, 204409097, A
2017-03-16 11:54, 204082930, A
2017-03-16 12:47, 203184593, A
2017-03-16 12:38, 200450396, A
2017-03-16 12:51, 204376673, A
2017-03-16 12:57, 204221216, A
2017-03-16 13:06, 203137663, A
2017-03-16 13:02, 200653186, A
2017-03-16 13:15, 205033235, A
2017-03-16 13:18, 204072780, A
2017-03-16 13:27, 204042820, A
2017-03-16 13:37, 204820785, A
2017-03-16 13:42, 204376673, A
2017-03-16 13:38, 205050485, A
2017-03-16 13:53, 201028343, A
2017-03-16 14:00, 205114188, A
2017-03-16 13:58, 204894731, A
2017-03-16 14:07, 290781560, A
2017-03-16 14:21, 204873684, A
2017-03-16 14:26, 201709091, A
2017-03-16 14:17, 204381023, A
2017-03-16 14:13, 290647143, A
2017-03-16 14:28, 203555052, A
2017-03-16 14:26, 200008706, A
2017-03-16 14:28, 203852523, A
2017-03-16 14:12, 203750729, D
2017-03-16 14:47, 205113963, A
2017-03-16 14:42, 290682536, A
2017-03-16 14:32, 200083049, A
2017-03-16 14:58, 201484378, A
2017-03-16 15:16, 205111226, A
2017-03-16 15:27, 203286521, A
2017-03-16 15:23, 203756339, A
2017-03-16 15:21, 204607991, A
2017-03-16 15:30, 203635853, A
2017-03-16 15:38, 201705461, A
2017-03-16 15:42, 203263377, A
2017-03-16 15:44, 290914392, A
2017-03-16 15:39, 203754571, A
2017-03-16 15:48, 205072818, A
2017-03-16 16:16, 204119660, A
2017-03-16 15:49, 200040132, A
2017-03-16 16:12, 201410653, A
2017-03-16 15:37, 200394833, D
2017-03-16 16:25, 202948288, A
2017-03-16 16:28, 203939249, A
2017-03-16 16:28, 204897792, A
2017-03-16 16:38, 230200406, A
2017-03-16 16:50, 230151150, A
2017-03-16 16:42, 203922637, A
2017-03-16 16:51, 203164140, A
2017-03-16 16:18, 201669013, D
2017-03-16 16:38, 230151168, A
2017-03-16 16:34, 203333861, D
2017-03-16 16:53, 290663239, A
2017-03-16 16:58, 290738527, A
2017-03-16 17:00, 204916694, A
2017-03-16 17:09, 204049407, A
2017-03-16 17:08, 290422685, A
2017-03-16 17:11, 290225601, A
2017-03-16 17:12, 204698256, A
2017-03-16 17:15, 204543209, A
2017-03-16 17:24, 204070394, A
2017-03-16 17:38, 205019499, A
2017-03-16 17:44, 202897190, A
2017-03-16 17:40, 201074707, A
2017-03-16 17:28, 200705091, A
2017-03-16 17:45, 204793661, A
2017-03-16 17:55, 205011805, A
2017-03-16 17:54, 204450435, A
2017-03-16 18:03, 203770430, A
2017-03-16 18:05, 204685387, A
2017-03-16 18:04, 204914739, A
2017-03-16 18:07, 204994606, A
2017-03-16 18:07, 204682387, A
2017-03-16 18:12, 204686361, A
2017-03-16 18:21, 204698343, A
2017-03-16 18:17, 202651740, A
2017-03-16 18:21, 204885725, A
2017-03-16 18:32, 290692629, A
2017-03-16 18:29, 290673787, A
2017-03-16 18:39, 203594967, A
2017-03-16 18:39, 204714915, A
2017-03-16 18:52, 200019403, A
2017-03-16 18:41, 290734613, A
2017-03-16 19:04, 230236356, A
2017-03-16 18:23, 202929916, D
2017-03-16 18:54, 200443598, A
2017-03-16 19:20, 230194434, A
2017-03-16 19:06, 290437226, A
2017-03-16 19:36, 204392645, A
2017-03-16 19:40, 290668443, A
2017-03-16 19:36, 201486456, A
2017-03-16 19:55, 290870232, A
2017-03-16 19:55, 290870232, A
2017-03-16 19:56, 290337063, A
2017-03-16 21:03, 203001660, A
2017-03-16 20:47, 290698410, A
2017-03-16 21:21, 204765232, A
