2017-03-23 08:15, 230158302, A
2017-03-23 08:23, 230195948, A
2017-03-23 08:25, 230139345, A
2017-03-23 08:21, 230163219, A
2017-03-23 08:24, 230109544, A
2017-03-23 08:20, 230196343, A
2017-03-23 08:27, 204859344, A
2017-03-23 08:15, 230170508, A
2017-03-23 08:16, 230155496, A
2017-03-23 08:23, 230110422, A
2017-03-23 08:30, 230153280, A
2017-03-23 08:35, 230225395, A
2017-03-23 08:34, 230162848, A
2017-03-23 08:37, 230227139, A
2017-03-23 09:24, 200590737, A
2017-03-23 10:08, 204492548, A
2017-03-23 09:22, 204667457, A
2017-03-23 09:26, 200626527, A
2017-03-23 10:10, 290740649, A
2017-03-23 08:58, 204787293, A
2017-03-23 10:22, 290735787, A
2017-03-23 10:18, 290823509, A
2017-03-23 10:21, 204731975, A
2017-03-23 10:28, 230094161, A
2017-03-23 10:56, 290818640, A
2017-03-23 10:40, 203252126, A
2017-03-23 10:26, 204961816, A
2017-03-23 11:17, 204348263, A
2017-03-23 10:16, 290377164, D
2017-03-23 11:21, 204899822, A
2017-03-23 11:26, 230161439, A
2017-03-23 11:26, 200440758, A
2017-03-23 11:33, 230161568, A
2017-03-23 10:50, 204767033, D
2017-03-23 11:35, 204913760, A
2017-03-23 11:47, 204596201, A
2017-03-23 11:53, 202789457, A
2017-03-23 12:02, 204550115, A
2017-03-23 11:57, 204986771, A
2017-03-23 12:02, 203176399, A
2017-03-23 12:41, 200597594, A
2017-03-23 12:43, 201339846, A
2017-03-23 13:36, 230151542, A
2017-03-23 13:55, 204753938, A
2017-03-23 13:59, 230161367, A
2017-03-23 14:03, 203529058, A
2017-03-23 14:10, 200469547, A
2017-03-23 14:04, 205122408, A
2017-03-23 14:11, 201215675, A
2017-03-23 14:15, 230093432, A
2017-03-23 13:54, 290377163, D
2017-03-23 14:24, 230239239, A
2017-03-23 14:21, 204681495, A
2017-03-23 14:29, 290231946, A
2017-03-23 14:24, 230181716, A
2017-03-23 14:37, 200543385, A
2017-03-23 14:41, 203837387, A
2017-03-23 14:46, 290993941, A
2017-03-23 14:52, 230195672, A
2017-03-23 15:01, 205176615, A
2017-03-23 15:17, 290932437, A
2017-03-23 15:11, 290526113, A
2017-03-23 16:04, 290954008, A
2017-03-23 15:29, 290642779, A
2017-03-23 15:59, 201535660, A
2017-03-23 16:27, 202672099, A
2017-03-23 16:16, 201379675, A
2017-03-23 15:30, 200371619, D
2017-03-23 15:33, 230093420, D
2017-03-23 16:31, 204939140, A
2017-03-23 16:31, 201256374, A
2017-03-23 16:33, 205190321, A
2017-03-23 16:35, 201498064, A
2017-03-23 16:38, 204822557, A
2017-03-23 16:37, 290884412, A
2017-03-23 16:40, 204466163, A
2017-03-23 16:43, 205022127, A
2017-03-23 16:45, 204817265, A
2017-03-23 16:53, 200707794, A
2017-03-23 16:52, 230224154, A
2017-03-23 17:31, 204872323, A
2017-03-23 17:35, 203203305, A
2017-03-23 17:41, 203174235, A
2017-03-23 17:39, 205109530, A
2017-03-23 17:53, 202954509, A
2017-03-23 17:57, 200925427, A
2017-03-23 18:03, 203540142, A
2017-03-23 17:20, 202905496, D
2017-03-23 18:06, 290359873, A
2017-03-23 18:36, 290703383, A
2017-03-23 18:11, 202814191, A
2017-03-23 18:06, 204464379, A
2017-03-23 18:54, 204616343, A
2017-03-23 19:00, 204897738, A
2017-03-23 19:12, 290262751, A
2017-03-23 19:20, 201650072, A
2017-03-23 19:23, 204885346, A
2017-03-23 20:19, 230150128, A
2017-03-23 20:07, 230226502, A
2017-03-23 20:13, 230172359, A
2017-03-23 19:45, 202967094, A
2017-03-23 19:40, 290262756, A
2017-03-23 20:09, 230152232, A
2017-03-23 20:19, 230186656, A
2017-03-23 20:25, 230143268, A
2017-03-23 20:25, 230162873, A
2017-03-23 20:25, 203547168, A
2017-03-23 20:36, 230158093, A
2017-03-23 20:43, 230139588, A
2017-03-23 20:35, 230172072, A
2017-03-23 20:42, 230183950, A
2017-03-23 21:38, 291021932, A
2017-03-23 21:14, 201833961, A
2017-03-23 21:04, 230152212, A
2017-03-24 00:23, 200158218, A
2017-03-23 22:08, 203367097, A
2017-03-23 23:24, 204246578, A
