2017-03-20 09:36, 230197160, A
2017-03-20 09:09, 203543227, A
2017-03-20 09:44, 201085299, A
2017-03-20 09:43, 203704123, A
2017-03-20 09:38, 201078051, A
2017-03-20 08:43, 203564456, A
2017-03-20 09:56, 230170887, A
2017-03-20 10:02, 230171132, A
2017-03-20 10:02, 230143172, A
2017-03-20 10:00, 204762482, A
2017-03-20 10:19, 204911906, A
2017-03-20 10:20, 204508063, A
2017-03-20 10:14, 230171607, A
2017-03-20 10:27, 230170172, A
2017-03-20 10:34, 204002634, A
2017-03-20 10:32, 230170403, A
2017-03-20 10:34, 204002634, A
2017-03-20 10:34, 202940982, A
2017-03-20 10:25, 200161653, A
2017-03-20 10:42, 290495468, A
2017-03-20 10:53, 204320992, A
2017-03-20 10:59, 204891632, A
2017-03-20 10:51, 202894817, A
2017-03-20 11:08, 204771937, A
2017-03-20 10:59, 200544928, A
2017-03-20 11:13, 203788901, A
2017-03-20 11:22, 230190598, A
2017-03-20 11:23, 204534431, A
2017-03-20 11:26, 290950873, A
2017-03-20 11:30, 230170770, A
2017-03-20 11:30, 204546675, A
2017-03-20 11:44, 203626902, A
2017-03-20 11:42, 230162593, A
2017-03-20 11:13, 200913451, D
2017-03-20 11:45, 204790953, A
2017-03-20 11:34, 200747133, A
2017-03-20 11:56, 204178033, A
2017-03-20 11:53, 203796830, A
2017-03-20 11:56, 204178021, A
2017-03-20 11:58, 230179238, A
2017-03-20 12:13, 201754160, A
2017-03-20 12:16, 204206347, A
2017-03-20 12:16, 200747133, A
2017-03-20 12:20, 200123298, A
2017-03-20 12:23, 200363317, A
2017-03-20 12:46, 204186153, A
2017-03-20 12:41, 290470606, A
2017-03-20 12:39, 204186156, A
2017-03-20 12:52, 204186168, A
2017-03-20 12:58, 204891799, A
2017-03-20 13:00, 204186144, A
2017-03-20 13:00, 204858564, A
2017-03-20 13:00, 204858560, A
2017-03-20 13:00, 204858556, A
2017-03-20 13:01, 204858552, A
2017-03-20 13:01, 204858530, A
2017-03-20 13:01, 204858538, A
2017-03-20 13:01, 204858546, A
2017-03-20 13:02, 204858549, A
2017-03-20 13:02, 204858526, A
2017-03-20 13:02, 204858490, A
2017-03-20 13:02, 204858486, A
2017-03-20 13:03, 204858443, A
2017-03-20 13:03, 204858320, A
2017-03-20 13:05, 204858283, A
2017-03-20 13:05, 204858323, A
2017-03-20 13:04, 204858218, A
2017-03-20 13:04, 204858255, A
2017-03-20 13:06, 204890558, A
2017-03-20 13:06, 204186147, A
2017-03-20 13:06, 204858572, A
2017-03-20 13:08, 204858770, A
2017-03-20 13:11, 204858998, A
2017-03-20 13:11, 204858898, A
2017-03-20 13:11, 204859002, A
2017-03-20 13:11, 204859006, A
2017-03-20 13:12, 204859219, A
2017-03-20 13:12, 204860239, A
2017-03-20 13:12, 204859208, A
2017-03-20 13:13, 204859199, A
2017-03-20 13:13, 204859138, A
2017-03-20 13:13, 204858978, A
2017-03-20 13:13, 204858982, A
2017-03-20 13:13, 204859215, A
2017-03-20 13:13, 204859235, A
2017-03-20 13:13, 204860070, A
2017-03-20 13:14, 204859018, A
2017-03-20 13:14, 204859022, A
2017-03-20 13:13, 204186141, A
2017-03-20 13:14, 204859231, A
2017-03-20 13:15, 204858973, A
2017-03-20 13:15, 204858990, A
2017-03-20 13:15, 204860452, A
2017-03-20 13:15, 204860215, A
2017-03-20 13:15, 204860219, A
2017-03-20 13:15, 204860311, A
2017-03-20 13:16, 204858902, A
2017-03-20 13:14, 204859014, D
2017-03-20 13:17, 204858890, A
2017-03-20 13:16, 204858886, A
2017-03-20 13:22, 201369269, A
2017-03-20 13:26, 204485615, A
2017-03-20 13:26, 205068944, A
2017-03-20 13:28, 204185931, A
2017-03-20 13:27, 204872207, A
2017-03-20 13:28, 202682243, A
2017-03-20 13:28, 200854412, A
2017-03-20 13:20, 204186150, D
2017-03-20 13:29, 201027453, A
2017-03-20 13:31, 204593011, A
2017-03-20 13:34, 204185890, A
2017-03-20 13:39, 203032892, A
2017-03-20 13:42, 230191414, A
2017-03-20 13:57, 230171632, A
2017-03-20 13:52, 204185893, A
2017-03-20 14:01, 230227607, A
2017-03-20 14:03, 230194325, A
2017-03-20 14:01, 230166753, A
2017-03-20 14:06, 200912455, A
